transaction_id,transaction_date,transaction_time,customer_id,product_id,product_category,quantity,price,total_amount,payment_method,store_location
1024,2025-05-19,22:05:17,405,594,Clothing,2,80,160,Cash,Dallas
1025,2025-08-16,5:25:33,104,594,Grocery,3,1.5,4.5,Credit Card,Chicago
1026,2025-02-18,18:11:37,105,506,Grocery,5,4,20,Cash,Houston
1027,2025-04-26,21:36:00,143,512,Grocery,2,1.5,3,Debit Card,Miami
1028,2025-02-08,12:53:39,149,555,Clothing,3,55,165,Debit Card,Houston
1029,2025-08-02,15:00:58,348,593,Furniture,2,150,300,Debit Card,Los Angeles
1030,2025-05-11,9:51:58,252,524,Clothing,3,55,165,Debit Card,Chicago
1031,2025-03-20,3:55:08,170,506,Clothing,4,60,240,Credit Card,Los Angeles
1032,2025-06-10,4:28:25,445,554,Furniture,4,75,300,UPI,San Francisco
1033,2025-05-16,19:15:29,265,549,Grocery,1,4,4,Debit Card,Miami
1034,2025-08-31,22:19:21,208,583,Electronics,1,300,300,Cash,San Francisco
1035,2025-02-07,10:14:05,460,572,Clothing,4,60,240,Cash,Los Angeles
1036,2025-06-01,20:49:18,138,536,Furniture,4,500,2000,UPI,Houston
1037,2025-06-30,7:24:21,226,571,Clothing,5,80,400,Cash,Boston
1038,2025-02-04,22:05:26,375,595,Electronics,2,120,240,Credit Card,Houston
1039,2025-05-30,8:01:16,334,506,Furniture,3,150,450,Debit Card,Los Angeles
1040,2025-03-20,19:36:13,404,500,Clothing,2,55,110,Credit Card,Dallas
1041,2025-01-08,0:50:37,193,551,Electronics,5,450,2250,Cash,Houston
1042,2025-01-11,5:21:32,436,587,Furniture,5,500,2500,Cash,New York
1043,2025-02-04,20:35:40,487,522,Electronics,3,450,1350,UPI,Los Angeles
1044,2025-03-01,17:51:37,411,564,Grocery,4,1.5,6,Cash,New York
1045,2025-03-06,14:58:02,372,516,Furniture,5,500,2500,Credit Card,Miami
1046,2025-05-28,16:06:43,120,570,Electronics,4,120,480,Credit Card,Los Angeles
1047,2025-02-08,13:13:26,262,555,Clothing,5,60,300,Credit Card,Dallas
1048,2025-09-07,8:59:30,310,594,Electronics,4,450,1800,Debit Card,New York
1049,2025-01-05,16:54:19,175,592,Clothing,2,80,160,Credit Card,Houston
1050,2025-01-13,4:35:47,329,514,Grocery,5,2.5,12.5,UPI,Boston
1051,2025-07-10,0:07:00,439,582,Furniture,2,500,1000,Debit Card,Los Angeles
1052,2025-07-03,10:11:06,254,585,Electronics,5,300,1500,Debit Card,Los Angeles
1053,2025-03-23,13:33:26,398,513,Furniture,4,75,300,Debit Card,San Francisco
1054,2025-03-07,2:22:38,187,515,Clothing,1,55,55,Debit Card,Dallas
1055,2025-08-27,2:38:12,406,501,Electronics,3,450,1350,UPI,Boston
1056,2025-07-06,17:16:25,388,547,Clothing,3,80,240,Cash,New York
1057,2025-02-09,22:18:39,146,579,Clothing,5,35,175,Debit Card,Boston
1058,2025-01-05,4:45:31,485,597,Furniture,2,150,300,Cash,Dallas
1059,2025-01-27,16:38:02,135,512,Electronics,4,450,1800,Debit Card,Boston
1060,2025-04-22,14:12:16,324,557,Clothing,1,55,55,Credit Card,Miami
1061,2025-08-17,23:38:16,299,535,Clothing,1,80,80,Cash,Los Angeles
1062,2025-07-12,0:24:33,353,589,Electronics,1,300,300,UPI,Dallas
1063,2025-07-24,22:44:25,458,600,Furniture,3,220,660,Debit Card,Miami
1064,2025-04-28,4:12:28,442,571,Grocery,2,4,8,Credit Card,San Francisco
1065,2025-05-06,5:00:32,457,587,Clothing,2,60,120,UPI,Boston
1066,2025-05-04,6:20:55,363,596,Electronics,4,300,1200,Credit Card,Houston
1067,2025-05-08,21:30:43,346,581,Clothing,4,35,140,Cash,New York
1068,2025-07-02,0:00:20,435,539,Clothing,1,35,35,UPI,San Francisco
1069,2025-01-01,14:40:54,488,552,Grocery,1,1.5,1.5,Debit Card,Los Angeles
1070,2025-07-24,13:59:05,130,553,Grocery,1,2.5,2.5,UPI,Miami
1071,2025-06-01,19:02:37,387,572,Furniture,5,500,2500,Credit Card,Boston
1072,2025-07-06,1:16:55,303,528,Furniture,4,75,300,Debit Card,Houston
1073,2025-07-27,12:42:00,376,578,Electronics,2,799.99,1599.98,Debit Card,Los Angeles
1074,2025-04-13,3:01:37,488,504,Electronics,5,120,600,Debit Card,Miami
1075,2025-03-24,11:41:51,106,570,Clothing,4,80,320,Credit Card,Dallas
1076,2025-03-22,4:29:10,235,583,Clothing,2,60,120,Debit Card,Houston
1077,2025-02-23,12:13:05,117,572,Clothing,1,35,35,Cash,Los Angeles
1078,2025-02-11,1:54:24,455,584,Clothing,3,80,240,UPI,San Francisco
1079,2025-01-12,22:54:28,101,577,Furniture,1,220,220,Cash,Houston
1080,2025-02-06,11:00:33,356,527,Grocery,3,3.2,9.6,Debit Card,Boston
1081,2025-01-30,11:07:09,111,576,Furniture,5,150,750,Debit Card,New York
1082,2025-07-23,22:28:35,147,565,Grocery,3,4,12,Cash,Chicago
1083,2025-04-10,7:37:18,248,563,Clothing,1,60,60,Credit Card,Chicago
1084,2025-01-20,20:42:56,261,552,Electronics,3,450,1350,Cash,Houston
1085,2025-04-15,18:34:49,166,506,Furniture,1,500,500,Debit Card,Houston
1086,2025-06-04,21:23:04,493,552,Grocery,5,2.5,12.5,Cash,San Francisco
1087,2025-02-26,5:27:24,156,552,Furniture,1,500,500,Debit Card,San Francisco
1088,2025-01-30,10:20:49,364,563,Electronics,1,300,300,UPI,Houston
1089,2025-03-08,14:15:16,421,562,Furniture,3,75,225,Credit Card,Dallas
1090,2025-04-30,15:25:41,136,584,Electronics,2,450,900,Debit Card,San Francisco
1091,2025-02-10,15:30:32,485,563,Clothing,4,55,220,Cash,Chicago
1092,2025-07-04,20:03:02,207,522,Furniture,1,150,150,Debit Card,San Francisco
1093,2025-07-16,14:21:44,147,521,Clothing,2,80,160,Credit Card,San Francisco
1094,2025-03-01,15:54:55,442,567,Grocery,4,3.2,12.8,UPI,Chicago
1095,2025-02-16,0:57:50,444,527,Electronics,3,120,360,UPI,Boston
1096,2025-02-02,8:42:44,313,547,Furniture,5,75,375,Credit Card,Miami
1097,2025-03-03,23:59:37,158,557,Grocery,2,2.5,5,Cash,Miami
1098,2025-02-17,18:40:10,404,509,Electronics,2,120,240,Debit Card,Chicago
1099,2025-04-24,12:51:45,122,568,Furniture,2,75,150,Credit Card,Los Angeles
1100,2025-01-01,12:02:10,210,535,Grocery,5,3.2,16,UPI,Miami
1101,2025-07-20,16:32:48,231,584,Grocery,3,4,12,UPI,Los Angeles
1102,2025-05-22,8:52:30,118,596,Electronics,1,450,450,Cash,New York
1103,2025-03-25,7:38:03,236,505,Clothing,5,55,275,Credit Card,New York
1104,2025-05-13,23:22:40,358,571,Grocery,5,2.5,12.5,Cash,San Francisco
1105,2025-09-04,22:51:27,120,509,Clothing,4,35,140,Debit Card,Dallas
1106,2025-06-29,16:02:56,226,510,Clothing,3,60,180,Cash,Houston
1107,2025-06-11,23:22:58,493,564,Grocery,4,1.5,6,Debit Card,Chicago
1108,2025-05-12,3:05:58,428,560,Grocery,3,1.5,4.5,Debit Card,Houston
1109,2025-05-02,11:15:19,219,546,Clothing,1,60,60,Cash,Miami
1110,2025-01-26,14:36:44,465,587,Grocery,5,1.5,7.5,Cash,Chicago
1111,2025-06-14,9:24:29,420,572,Grocery,1,1.5,1.5,Debit Card,San Francisco
1112,2025-03-04,8:40:27,169,535,Electronics,4,799.99,3199.96,UPI,San Francisco
1113,2025-08-09,21:10:21,480,517,Grocery,3,1.5,4.5,Cash,New York
1114,2025-06-13,4:07:21,328,536,Grocery,2,4,8,UPI,Houston
1115,2025-09-01,2:10:22,222,544,Clothing,3,35,105,UPI,Boston
1116,2025-08-24,19:47:39,238,504,Furniture,4,150,600,Debit Card,Los Angeles
1117,2025-08-14,14:25:15,134,547,Clothing,4,55,220,Cash,Houston
1118,2025-05-07,15:18:12,443,579,Electronics,2,120,240,Cash,Houston
1119,2025-08-15,5:00:07,261,558,Furniture,2,220,440,Cash,Boston
1120,2025-02-12,0:36:32,255,532,Furniture,5,75,375,UPI,Dallas
1121,2025-08-11,21:47:19,334,599,Furniture,4,500,2000,Cash,New York
1122,2025-05-14,20:05:44,138,558,Furniture,1,500,500,UPI,Miami
1123,2025-06-12,23:30:34,384,514,Electronics,5,120,600,Credit Card,Dallas
1124,2025-01-27,3:16:34,310,581,Furniture,1,150,150,Credit Card,Houston
1125,2025-08-01,17:18:08,380,598,Furniture,4,150,600,Debit Card,Los Angeles
1126,2025-01-20,5:13:37,351,555,Furniture,5,220,1100,Credit Card,Miami
1127,2025-02-10,13:27:58,316,540,Grocery,2,1.5,3,UPI,Boston
1128,2025-05-15,9:31:52,461,550,Furniture,3,150,450,Credit Card,Houston
1129,2025-08-15,22:26:12,325,535,Furniture,3,150,450,Debit Card,Los Angeles
1130,2025-08-20,11:55:20,270,528,Clothing,3,55,165,Credit Card,Miami
1131,2025-08-02,18:23:28,220,594,Clothing,4,80,320,Debit Card,Dallas
1132,2025-05-24,6:15:18,388,548,Furniture,3,500,1500,Credit Card,New York
1133,2025-03-25,21:43:14,242,510,Furniture,1,75,75,Credit Card,New York
1134,2025-03-05,22:14:34,445,561,Clothing,1,60,60,Credit Card,San Francisco
1135,2025-08-31,20:54:06,343,536,Electronics,4,300,1200,UPI,Miami
1136,2025-07-24,2:27:29,342,558,Electronics,3,120,360,Cash,Los Angeles
1137,2025-04-01,17:06:12,370,578,Grocery,4,3.2,12.8,UPI,Chicago
1138,2025-07-25,19:39:53,396,548,Furniture,3,500,1500,Debit Card,San Francisco
1139,2025-01-21,23:45:13,420,592,Grocery,2,2.5,5,Cash,Miami
1140,2025-05-05,6:42:44,329,587,Clothing,5,35,175,Debit Card,Los Angeles
1141,2025-04-25,13:43:54,189,511,Clothing,3,60,180,Debit Card,Miami
1142,2025-03-24,2:03:12,132,541,Grocery,5,3.2,16,Cash,Los Angeles
1143,2025-08-01,20:02:17,144,512,Furniture,3,500,1500,Debit Card,Chicago
1144,2025-04-07,8:03:36,397,542,Grocery,3,4,12,UPI,Houston
1145,2025-02-20,22:08:13,142,569,Furniture,2,500,1000,UPI,Miami
1146,2025-08-06,7:49:15,315,556,Grocery,4,2.5,10,Debit Card,New York
1147,2025-03-18,14:17:13,284,530,Clothing,4,60,240,Cash,Los Angeles
1148,2025-05-21,19:02:17,437,500,Electronics,2,120,240,Debit Card,Boston
1149,2025-07-30,4:07:05,148,587,Clothing,2,35,70,Debit Card,Dallas
1150,2025-01-08,23:16:22,493,581,Grocery,1,2.5,2.5,Debit Card,Chicago
1151,2025-06-08,7:27:18,411,594,Clothing,2,35,70,Cash,Chicago
1152,2025-09-01,9:48:22,257,547,Clothing,2,60,120,Credit Card,Houston
1153,2025-01-11,16:03:42,176,531,Clothing,1,60,60,Cash,Boston
1154,2025-02-18,21:59:03,479,550,Furniture,2,150,300,UPI,Los Angeles
1155,2025-01-01,14:34:10,337,588,Furniture,1,220,220,Cash,Los Angeles
1156,2025-03-11,22:01:54,273,584,Electronics,1,300,300,Debit Card,San Francisco
1157,2025-03-31,9:29:16,413,507,Clothing,3,60,180,Cash,Miami
1158,2025-04-15,1:09:15,184,574,Grocery,5,3.2,16,Credit Card,Miami
1159,2025-01-18,6:52:20,144,519,Electronics,1,300,300,UPI,New York
1160,2025-06-07,18:30:37,280,588,Clothing,2,55,110,Credit Card,New York
1161,2025-05-08,20:27:22,422,507,Furniture,5,75,375,Debit Card,Los Angeles
1162,2025-03-03,14:22:46,124,544,Furniture,1,150,150,UPI,Houston
1163,2025-03-13,3:06:45,430,517,Electronics,4,799.99,3199.96,Credit Card,Chicago
1164,2025-09-02,11:50:14,284,527,Clothing,4,35,140,Credit Card,Dallas
1165,2025-05-03,6:05:53,353,569,Grocery,5,3.2,16,Debit Card,Boston
1166,2025-05-24,13:47:49,270,579,Grocery,1,4,4,UPI,Dallas
1167,2025-01-02,2:25:28,373,589,Clothing,4,55,220,UPI,Chicago
1168,2025-09-01,0:13:00,319,568,Grocery,3,3.2,9.6,Debit Card,Chicago
1169,2025-04-19,22:41:04,455,598,Furniture,4,500,2000,Credit Card,San Francisco
1170,2025-02-27,1:08:49,423,586,Electronics,2,120,240,Credit Card,Miami
1171,2025-05-08,10:46:48,389,522,Clothing,2,60,120,Cash,Boston
1172,2025-02-26,4:21:55,247,524,Clothing,4,55,220,UPI,Chicago
1173,2025-01-03,4:23:30,207,542,Furniture,4,220,880,Cash,Los Angeles
1174,2025-05-11,3:51:50,277,592,Clothing,2,60,120,Credit Card,Los Angeles
1175,2025-02-26,4:26:09,274,538,Grocery,4,2.5,10,Credit Card,Los Angeles
1176,2025-06-19,14:49:29,236,524,Furniture,4,150,600,Credit Card,New York
1177,2025-07-15,23:38:05,342,581,Furniture,2,150,300,UPI,Miami
1178,2025-06-05,6:00:00,445,596,Furniture,5,220,1100,Debit Card,Los Angeles
1179,2025-07-06,11:51:57,467,515,Furniture,5,500,2500,UPI,Los Angeles
1180,2025-04-27,17:58:02,286,566,Grocery,2,3.2,6.4,Debit Card,Boston
1181,2025-02-21,18:49:31,444,570,Furniture,3,220,660,Cash,Chicago
1182,2025-01-01,23:25:48,350,522,Grocery,4,4,16,Cash,Los Angeles
1183,2025-01-24,10:51:34,402,515,Grocery,4,1.5,6,Credit Card,Miami
1184,2025-07-09,10:37:42,492,585,Electronics,3,450,1350,UPI,Chicago
1185,2025-09-01,11:10:35,265,584,Electronics,1,450,450,Debit Card,Dallas
1186,2025-02-08,19:36:28,320,503,Grocery,4,3.2,12.8,UPI,Dallas
1187,2025-06-29,21:08:22,323,596,Grocery,5,2.5,12.5,Cash,Chicago
1188,2025-02-04,12:13:51,126,539,Grocery,5,3.2,16,Cash,Houston
1189,2025-07-15,20:24:11,172,512,Clothing,3,35,105,Debit Card,Houston
1190,2025-03-01,18:03:47,125,507,Electronics,1,450,450,UPI,New York
1191,2025-02-01,20:56:13,320,555,Furniture,5,220,1100,Credit Card,Dallas
1192,2025-05-31,23:54:34,348,572,Electronics,1,300,300,UPI,Chicago
1193,2025-08-13,23:55:03,411,516,Furniture,4,500,2000,UPI,Chicago
1194,2025-05-15,11:52:39,349,535,Grocery,3,4,12,Debit Card,Chicago
1195,2025-03-02,4:40:24,125,567,Electronics,5,450,2250,Cash,Dallas
1196,2025-08-21,6:48:34,154,571,Grocery,5,1.5,7.5,Debit Card,Los Angeles
1197,2025-08-23,2:54:45,389,575,Furniture,5,220,1100,Debit Card,Chicago
1198,2025-05-10,2:41:36,484,529,Grocery,1,3.2,3.2,Cash,New York
1199,2025-06-01,14:46:15,230,510,Clothing,3,35,105,Credit Card,Miami
1200,2025-04-04,10:27:08,256,576,Electronics,1,799.99,799.99,Credit Card,Houston
1201,2025-03-30,23:53:06,192,599,Furniture,4,220,880,Credit Card,San Francisco
1202,2025-02-20,19:24:46,452,523,Grocery,3,3.2,9.6,Credit Card,New York
1203,2025-07-20,9:07:24,410,541,Grocery,2,3.2,6.4,UPI,Los Angeles
1204,2025-09-01,5:35:45,376,507,Clothing,5,35,175,Cash,Boston
1205,2025-05-15,5:09:47,411,583,Clothing,1,35,35,Debit Card,San Francisco
1206,2025-08-06,4:49:48,134,518,Grocery,3,4,12,Debit Card,Los Angeles
1207,2025-03-27,7:19:50,233,544,Furniture,1,75,75,UPI,Miami
1208,2025-07-31,2:03:35,105,526,Furniture,2,75,150,Debit Card,Houston
1209,2025-07-02,3:08:41,374,576,Clothing,3,60,180,Debit Card,Los Angeles
1210,2025-08-27,23:50:32,265,584,Electronics,2,799.99,1599.98,UPI,Dallas
1211,2025-09-04,10:17:55,134,510,Clothing,3,60,180,Debit Card,Chicago
1212,2025-08-08,9:48:28,225,577,Clothing,4,80,320,Credit Card,Miami
1213,2025-05-02,1:39:15,423,578,Electronics,5,450,2250,UPI,Chicago
1214,2025-06-28,22:13:35,490,519,Grocery,2,1.5,3,UPI,New York
1215,2025-06-21,11:13:27,208,542,Electronics,2,799.99,1599.98,Debit Card,New York
1216,2025-04-14,3:37:03,287,568,Electronics,2,120,240,Credit Card,Dallas
1217,2025-03-03,6:49:18,321,549,Grocery,2,2.5,5,Cash,Boston
1218,2025-02-22,20:22:41,135,501,Clothing,1,60,60,Cash,Los Angeles
1219,2025-08-11,1:47:53,178,507,Clothing,1,60,60,Debit Card,Boston
1220,2025-07-24,8:12:28,440,581,Furniture,5,150,750,Debit Card,San Francisco
1221,2025-03-30,5:55:56,246,514,Grocery,4,3.2,12.8,Debit Card,Dallas
1222,2025-02-25,14:42:51,340,565,Grocery,1,4,4,Cash,Chicago
1223,2025-03-17,10:29:31,355,594,Electronics,5,450,2250,UPI,Houston
1224,2025-01-30,18:48:25,264,594,Furniture,4,500,2000,Debit Card,New York
1225,2025-05-11,14:24:30,120,590,Furniture,2,75,150,UPI,Miami
1226,2025-08-13,11:29:14,362,571,Clothing,1,55,55,Debit Card,Miami
1227,2025-02-23,18:08:19,485,574,Electronics,1,300,300,Credit Card,Chicago
1228,2025-03-18,20:04:50,478,509,Furniture,1,220,220,Credit Card,Dallas
1229,2025-04-27,4:21:04,293,511,Grocery,5,2.5,12.5,Cash,Chicago
1230,2025-01-07,12:43:44,226,600,Furniture,2,75,150,Cash,Los Angeles
1231,2025-07-13,1:26:35,102,503,Furniture,2,500,1000,Cash,Dallas
1232,2025-06-12,21:13:52,480,549,Grocery,5,3.2,16,Cash,Chicago
1233,2025-01-13,14:33:31,486,528,Grocery,5,1.5,7.5,Debit Card,Houston
1234,2025-05-02,9:54:09,490,520,Grocery,5,3.2,16,Debit Card,Chicago
1235,2025-02-23,3:07:42,294,544,Grocery,3,3.2,9.6,UPI,Chicago
1236,2025-02-01,22:13:22,104,592,Electronics,2,120,240,UPI,Chicago
1237,2025-06-08,14:17:29,403,540,Furniture,4,500,2000,Cash,San Francisco
1238,2025-04-10,22:53:39,348,525,Clothing,3,80,240,Credit Card,Chicago
1239,2025-08-27,13:57:30,318,501,Electronics,4,300,1200,Credit Card,San Francisco
1240,2025-08-17,17:36:24,353,575,Electronics,5,300,1500,UPI,Miami
1241,2025-06-17,11:54:39,428,595,Clothing,2,80,160,Credit Card,Chicago
1242,2025-03-20,16:53:09,466,582,Furniture,4,150,600,UPI,New York
1243,2025-01-27,14:50:31,349,592,Grocery,4,2.5,10,Credit Card,Boston
1244,2025-09-03,19:10:26,362,508,Electronics,5,300,1500,Cash,Los Angeles
1245,2025-08-09,13:24:55,401,528,Grocery,5,2.5,12.5,UPI,Los Angeles
1246,2025-03-13,10:34:41,164,503,Furniture,2,220,440,Debit Card,San Francisco
1247,2025-06-19,5:13:15,453,547,Furniture,3,75,225,Credit Card,Los Angeles
1248,2025-09-03,16:48:27,250,527,Clothing,4,60,240,Debit Card,Los Angeles
1249,2025-04-22,23:35:58,301,578,Clothing,5,35,175,Cash,Boston
1250,2025-03-09,14:31:26,458,521,Grocery,4,1.5,6,Cash,Miami
1251,2025-01-21,14:14:34,115,570,Electronics,3,799.99,2399.97,Cash,Houston
1252,2025-05-27,11:17:28,272,533,Grocery,4,1.5,6,Credit Card,Chicago
1253,2025-09-03,19:24:11,454,527,Clothing,2,80,160,UPI,Miami
1254,2025-01-11,6:55:25,474,568,Electronics,4,450,1800,Debit Card,Chicago
1255,2025-08-02,4:45:05,142,503,Clothing,5,80,400,Credit Card,Houston
1256,2025-03-20,21:49:56,341,561,Electronics,3,120,360,Credit Card,Boston
1257,2025-03-02,17:38:30,415,591,Furniture,4,150,600,Debit Card,Los Angeles
1258,2025-03-27,9:25:21,431,574,Electronics,3,300,900,UPI,Chicago
1259,2025-08-31,5:37:45,358,507,Clothing,2,80,160,UPI,Boston
1260,2025-08-23,14:29:37,208,505,Clothing,4,55,220,Credit Card,Miami
1261,2025-06-17,15:17:05,458,581,Clothing,5,80,400,Debit Card,Boston
1262,2025-05-15,10:46:23,442,505,Clothing,1,80,80,Debit Card,San Francisco
1263,2025-01-03,21:49:48,261,554,Electronics,5,300,1500,Credit Card,San Francisco
1264,2025-08-02,23:55:25,496,580,Grocery,1,4,4,Debit Card,Houston
1265,2025-06-01,11:29:40,484,533,Electronics,1,799.99,799.99,Credit Card,Chicago
1266,2025-03-21,8:08:09,433,564,Clothing,5,35,175,Cash,New York
1267,2025-03-29,17:53:18,305,597,Clothing,5,35,175,Cash,Houston
1268,2025-08-20,20:54:34,458,540,Furniture,4,150,600,UPI,Los Angeles
1269,2025-03-29,16:36:18,219,522,Grocery,2,1.5,3,Debit Card,Boston
1270,2025-07-09,21:51:30,308,580,Electronics,4,120,480,UPI,New York
1271,2025-06-16,15:14:19,392,536,Clothing,5,60,300,Cash,Houston
1272,2025-01-03,0:33:55,396,535,Electronics,1,300,300,Cash,Dallas
1273,2025-03-30,6:35:13,311,577,Clothing,2,55,110,Credit Card,Houston
1274,2025-07-26,5:06:11,234,530,Electronics,1,799.99,799.99,Credit Card,Houston
1275,2025-05-03,2:41:34,213,516,Electronics,1,450,450,Credit Card,Chicago
1276,2025-08-11,14:30:51,430,592,Grocery,3,3.2,9.6,UPI,Houston
1277,2025-05-24,11:50:12,354,590,Furniture,5,150,750,Debit Card,New York
1278,2025-09-01,9:07:07,278,565,Clothing,5,35,175,Credit Card,New York
1279,2025-04-10,21:16:38,165,600,Clothing,1,35,35,Debit Card,Chicago
1280,2025-04-05,16:52:58,401,504,Electronics,5,799.99,3999.95,Credit Card,Houston
1281,2025-01-20,8:04:13,328,592,Furniture,1,220,220,UPI,New York
1282,2025-02-08,6:23:05,446,542,Grocery,3,1.5,4.5,Debit Card,Houston
1283,2025-02-08,1:13:05,193,529,Grocery,5,3.2,16,Cash,Miami
1284,2025-01-14,22:29:01,352,558,Grocery,3,2.5,7.5,Cash,San Francisco
1285,2025-07-11,4:44:01,132,507,Grocery,3,2.5,7.5,Credit Card,Los Angeles
1286,2025-08-30,21:24:36,246,594,Clothing,2,60,120,UPI,New York
1287,2025-04-28,14:22:51,414,538,Clothing,5,55,275,Cash,Houston
1288,2025-05-23,6:58:21,344,541,Furniture,4,220,880,Cash,San Francisco
1289,2025-03-11,22:23:49,441,531,Grocery,3,1.5,4.5,Cash,Miami
1290,2025-03-02,3:01:00,240,569,Grocery,3,3.2,9.6,Credit Card,Dallas
1291,2025-04-23,8:56:08,412,509,Grocery,4,1.5,6,Credit Card,Houston
1292,2025-08-28,13:07:04,227,519,Furniture,2,220,440,Debit Card,Dallas
1293,2025-05-01,0:55:16,104,550,Furniture,4,75,300,Debit Card,Houston
1294,2025-06-14,3:20:21,323,577,Grocery,2,2.5,5,Cash,Dallas
1295,2025-01-20,22:05:49,380,575,Furniture,5,75,375,Cash,Dallas
1296,2025-01-25,18:27:50,166,504,Grocery,4,4,16,Debit Card,Los Angeles
1297,2025-02-04,16:06:25,344,531,Grocery,5,1.5,7.5,Cash,Houston
1298,2025-01-24,13:04:53,470,528,Furniture,4,75,300,Credit Card,San Francisco
1299,2025-08-19,15:38:48,458,554,Electronics,1,799.99,799.99,UPI,Boston
1300,2025-05-31,19:36:48,356,591,Clothing,2,80,160,Debit Card,Los Angeles
1301,2025-02-28,18:46:23,335,549,Furniture,2,220,440,UPI,Chicago
1302,2025-07-19,4:33:11,138,564,Furniture,5,220,1100,Credit Card,New York
1303,2025-04-23,7:23:35,113,546,Furniture,5,150,750,UPI,Boston
1304,2025-04-17,13:31:12,333,573,Furniture,1,500,500,UPI,Miami
1305,2025-07-07,9:32:53,417,573,Furniture,1,500,500,Debit Card,Houston
1306,2025-02-26,20:30:23,342,596,Furniture,4,75,300,Debit Card,San Francisco
1307,2025-04-14,13:43:59,389,597,Electronics,3,120,360,UPI,Dallas
1308,2025-07-24,11:13:11,172,537,Electronics,2,300,600,Debit Card,San Francisco
1309,2025-02-26,9:36:02,223,528,Grocery,1,4,4,Credit Card,Boston
1310,2025-02-27,9:45:21,460,502,Electronics,1,120,120,Debit Card,Chicago
1311,2025-06-11,7:16:44,441,512,Grocery,2,4,8,Debit Card,Dallas
1312,2025-01-25,12:05:58,386,523,Electronics,5,799.99,3999.95,UPI,Houston
1313,2025-03-08,0:07:52,498,568,Grocery,4,2.5,10,Cash,Chicago
1314,2025-08-04,16:42:17,310,565,Electronics,5,450,2250,Credit Card,New York
1315,2025-07-20,22:52:14,316,520,Electronics,4,450,1800,Credit Card,Houston
1316,2025-09-01,4:42:02,262,584,Clothing,1,80,80,Cash,New York
1317,2025-08-14,0:46:28,194,595,Electronics,4,120,480,Cash,Boston
1318,2025-02-28,20:24:57,477,507,Furniture,2,75,150,Credit Card,Dallas
1319,2025-07-01,13:07:11,435,507,Electronics,2,450,900,Debit Card,Miami
1320,2025-08-04,1:58:00,344,542,Electronics,3,450,1350,Credit Card,Miami
1321,2025-08-25,18:53:50,480,577,Electronics,4,300,1200,Debit Card,Los Angeles
1322,2025-08-03,21:55:01,403,523,Clothing,1,35,35,Debit Card,Boston
1323,2025-08-05,17:05:48,379,503,Electronics,4,450,1800,Credit Card,Chicago
1324,2025-03-27,3:44:37,320,562,Furniture,3,150,450,Debit Card,Miami
1325,2025-03-04,8:07:58,261,536,Electronics,4,799.99,3199.96,Debit Card,San Francisco
1326,2025-05-23,9:52:48,233,551,Grocery,2,3.2,6.4,Credit Card,New York
1327,2025-06-09,15:24:41,441,567,Grocery,1,4,4,Cash,Dallas
1328,2025-04-16,16:46:44,235,563,Grocery,5,3.2,16,Cash,San Francisco
1329,2025-06-18,20:20:13,157,597,Clothing,3,60,180,UPI,Boston
1330,2025-06-20,2:55:32,484,517,Clothing,2,55,110,Cash,Dallas
1331,2025-08-25,19:26:27,410,572,Clothing,5,55,275,Debit Card,Miami
1332,2025-05-17,4:27:36,131,567,Electronics,1,300,300,Cash,Los Angeles
1333,2025-09-01,15:15:40,430,512,Clothing,5,55,275,Debit Card,Los Angeles
1334,2025-01-12,5:35:01,461,576,Electronics,3,799.99,2399.97,Debit Card,Los Angeles
1335,2025-03-06,16:27:06,379,537,Electronics,1,450,450,Cash,Chicago
1336,2025-04-30,9:12:49,391,503,Clothing,5,60,300,UPI,Houston
1337,2025-01-02,6:08:38,117,563,Electronics,3,799.99,2399.97,Cash,Los Angeles
1338,2025-01-22,13:40:23,368,566,Clothing,3,60,180,Credit Card,Chicago
1339,2025-07-06,11:13:25,469,505,Clothing,4,35,140,UPI,New York
1340,2025-01-01,23:37:46,118,527,Grocery,5,2.5,12.5,UPI,Miami
1341,2025-01-20,21:05:51,375,585,Grocery,2,4,8,UPI,San Francisco
1342,2025-07-13,13:57:40,427,586,Clothing,3,35,105,Cash,Dallas
1343,2025-04-01,17:12:38,237,539,Grocery,2,3.2,6.4,Cash,Boston
1344,2025-09-07,12:41:41,482,569,Furniture,2,220,440,Cash,San Francisco
1345,2025-06-22,18:38:56,414,594,Electronics,1,300,300,Credit Card,Chicago
1346,2025-03-18,16:30:24,313,500,Grocery,5,3.2,16,Credit Card,Chicago
1347,2025-08-27,15:03:25,445,595,Furniture,2,220,440,UPI,Dallas
1348,2025-08-15,11:22:24,121,550,Grocery,2,2.5,5,Credit Card,New York
1349,2025-02-10,4:32:16,476,585,Electronics,2,799.99,1599.98,Cash,Miami
1350,2025-07-23,7:42:57,468,531,Grocery,1,2.5,2.5,Cash,New York
1351,2025-02-26,3:09:07,154,559,Furniture,4,500,2000,Credit Card,Dallas
1352,2025-06-05,17:57:39,438,501,Clothing,1,55,55,Debit Card,San Francisco
1353,2025-01-05,2:24:45,118,540,Electronics,4,120,480,UPI,Los Angeles
1354,2025-03-18,19:11:00,492,577,Furniture,5,150,750,Credit Card,San Francisco
1355,2025-05-11,7:48:18,419,576,Grocery,4,4,16,Cash,Boston
1356,2025-05-11,1:01:10,443,575,Furniture,1,220,220,UPI,Miami
